../../data/studio21_generated/competition/2354/report.txt,expert.txt,29.28,31.23
../../data/studio21_generated/competition/2187/report.txt,expert.txt,24.58,27.16
../../data/studio21_generated/competition/2036/report.txt,expert.txt,44.22,47.00
../../data/studio21_generated/competition/2196/report.txt,expert.txt,0.00,2.14
../../data/studio21_generated/competition/2280/report.txt,expert.txt,40.82,41.95
../../data/studio21_generated/competition/2167/report.txt,expert.txt,35.00,34.56
../../data/studio21_generated/competition/2352/report.txt,expert.txt,32.26,29.78
../../data/studio21_generated/competition/2037/report.txt,expert.txt,56.12,58.90
../../data/studio21_generated/competition/2035/report.txt,expert.txt,33.22,35.25
../../data/studio21_generated/competition/2307/report.txt,expert.txt,46.91,47.69
../../data/studio21_generated/competition/2063/report.txt,expert.txt,8.91,12.27
../../data/studio21_generated/competition/2289/report.txt,expert.txt,10.19,10.08
../../data/studio21_generated/competition/2341/report.txt,expert.txt,17.64,20.20
../../data/studio21_generated/competition/2185/report.txt,expert.txt,34.64,36.61
../../data/studio21_generated/competition/2023/report.txt,expert.txt,50.47,53.66
../../data/studio21_generated/competition/2327/report.txt,expert.txt,35.65,32.64
../../data/studio21_generated/competition/2118/report.txt,expert.txt,22.59,22.57
../../data/studio21_generated/competition/2065/report.txt,expert.txt,48.97,50.74
../../data/studio21_generated/competition/2024/report.txt,expert.txt,49.60,50.16
../../data/studio21_generated/competition/2266/report.txt,expert.txt,62.10,60.08
../../data/studio21_generated/competition/2321/report.txt,expert.txt,39.61,39.61
../../data/studio21_generated/competition/2010/report.txt,expert.txt,41.00,42.87
../../data/studio21_generated/competition/2270/report.txt,expert.txt,70.00,63.89
../../data/studio21_generated/competition/2084/report.txt,expert.txt,69.78,70.77
../../data/studio21_generated/competition/2070/report.txt,expert.txt,26.62,27.02
../../data/studio21_generated/competition/2197/report.txt,expert.txt,0.00,1.27
../../data/studio21_generated/competition/2343/report.txt,expert.txt,28.83,31.55
../../data/studio21_generated/competition/2207/report.txt,expert.txt,33.05,34.35
../../data/studio21_generated/competition/2202/report.txt,expert.txt,10.37,18.35
../../data/studio21_generated/competition/2027/report.txt,expert.txt,41.70,41.32
../../data/studio21_generated/competition/2336/report.txt,expert.txt,35.42,35.54
../../data/studio21_generated/competition/2232/report.txt,expert.txt,30.71,30.65
../../data/studio21_generated/competition/2031/report.txt,expert.txt,46.06,39.99
../../data/studio21_generated/competition/2159/report.txt,expert.txt,34.59,37.60
../../data/studio21_generated/competition/2219/report.txt,expert.txt,18.41,21.25
../../data/studio21_generated/competition/2006/report.txt,expert.txt,40.68,41.48
../../data/studio21_generated/competition/2223/report.txt,expert.txt,16.49,18.82
../../data/studio21_generated/competition/2312/report.txt,expert.txt,7.57,9.81
../../data/studio21_generated/competition/2229/report.txt,expert.txt,49.74,50.50
../../data/studio21_generated/competition/2353/report.txt,expert.txt,1.49,2.52
../../data/studio21_generated/competition/2234/report.txt,expert.txt,26.25,30.04
../../data/studio21_generated/competition/2288/report.txt,expert.txt,26.54,29.39
../../data/studio21_generated/competition/2192/report.txt,expert.txt,8.44,10.40
../../data/studio21_generated/competition/2156/report.txt,expert.txt,3.51,4.99
../../data/studio21_generated/competition/2224/report.txt,expert.txt,53.77,52.59
../../data/studio21_generated/competition/2216/report.txt,expert.txt,53.95,55.69
../../data/studio21_generated/competition/2016/report.txt,expert.txt,25.45,27.96
../../data/studio21_generated/competition/2176/report.txt,expert.txt,58.36,59.02
../../data/studio21_generated/competition/2292/report.txt,expert.txt,58.25,59.26
../../data/studio21_generated/competition/2131/report.txt,expert.txt,36.04,39.09
../../data/studio21_generated/competition/2058/report.txt,expert.txt,7.62,10.97
../../data/studio21_generated/competition/2274/report.txt,expert.txt,24.42,25.04
../../data/studio21_generated/competition/2350/report.txt,expert.txt,31.23,31.21
../../data/studio21_generated/competition/2240/report.txt,expert.txt,41.03,41.47
../../data/studio21_generated/competition/2032/report.txt,expert.txt,35.90,40.75
../../data/studio21_generated/competition/2179/report.txt,expert.txt,47.07,46.13
../../data/studio21_generated/competition/2139/report.txt,expert.txt,9.21,10.63
